tweet_id,in_reply_to_status_id,in_reply_to_user_id,retweeted_status_id,retweeted_status_user_id,timestamp,source,expanded_urls,v2,v1,,
1002330430,1002100899,14725793,,,2008-11-12 16:48:13 +0000,web,,O shore are you takin the bus,ham,,
1000640836,1000393963,5856962,,,2008-11-11 16:47:24 +0000,web,,Ok then i come n pick u at engin?,ham,,
1000214179,1000191241,16274011,,,2008-11-11 10:41:02 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>",,MOON has come to color your dreams  STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night,ham,,
998505144,,,,,2008-11-10 08:48:56 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>",,Its a great day. Do have yourself a beautiful one.,ham,,
997603815,,,,,2008-11-09 16:24:34 +0000,web,,Hey you around? I've got enough for a half + the ten I owe you,ham,,
997554494,997459061,15592608,,,2008-11-09 15:32:50 +0000,web,,The gas station is like a block away from my house  you'll drive right by it since armenia ends at swann and you have to take howard,ham,,
994573585,994350822,16274011,,,2008-11-07 07:23:41 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>",,Dear good morning how you feeling dear,ham,,
991176744,991079047,15270333,,,2008-11-05 05:43:21 +0000,"<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>",,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,spam,,
986220781,,,,,2008-11-02 11:24:15 +0000,web,,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,ham,,
986054330,985419261,11975412,,,2008-11-02 06:05:15 +0000,web,,Set a place for me in your heart and not in your mind  as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!,ham,,
984848546,984355588,3336,,,2008-11-01 04:42:05 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,I know you are serving. I mean what are you doing now.,ham,,
976979082,,,,,2008-10-27 04:53:13 +0000,web,,No worries  hope photo shoot went well. have a spiffing fun at workage. ,ham,,
975178734,975173047,824065,,,2008-10-25 17:25:01 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,ham,,
975024711,974840032,16274011,,,2008-10-25 14:55:08 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",, what number do u live at? Is it 11?,ham,,
971661361,971615209,4303551,,,2008-10-23 06:35:57 +0000,"<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>",,Ok... The theory test? when are Ì_ going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,ham,,
970600686,970591208,824065,,,2008-10-22 15:08:13 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,I AM AT THE GAS STATION. GO THERE.,ham,,
970547593,970534964,824065,,,2008-10-22 14:32:50 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,You will go to walmart. I.ll stay.,ham,,
968812071,968545176,60433,,,2008-10-21 12:02:15 +0000,"<a href=""http://www.chrisfinke.com/addons/twitterbar/"" rel=""nofollow"">TwitterBar</a>",,No problem baby. Is this is a good time to talk? I called and left a message.,ham,,
964080022,963783465,824065,,,2008-10-17 16:59:22 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Call him and say you not coming today ok and tell them not to fool me like this ok,ham,,
952651261,952559171,824065,,,2008-10-09 12:55:28 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Brainless Baby Doll..:-D;-)  vehicle sariyag drive madoke barolla..,ham,,
951019459,,,,,2008-10-08 08:25:03 +0000,web,,No messages on her phone. I'm holding it now,ham,,
950921290,950907288,824065,,,2008-10-08 05:53:47 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Hey what are you doing. Y no reply pa..,ham,,
949945761,949926065,824065,,,2008-10-07 17:47:26 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,And now electricity just went out fml.,ham,,
933247064,,,,,2008-09-24 17:14:15 +0000,web,,Yup. Wun believe wat? U really neva c e msg i sent shuhui?,ham,,
928513470,928343567,16274011,,,2008-09-20 16:31:07 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Well  I meant as opposed to my drunken night of before,ham,,
928200914,928169715,16375465,,,2008-09-20 07:38:40 +0000,web,,So u workin overtime nigpun?,ham,,
927471549,927426463,824065,,,2008-09-19 17:01:16 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,What r u cooking me for dinner?,ham,,
920796871,920796755,607883,,,2008-09-14 05:32:43 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Heehee that was so funny tho,ham,,
916615385,916593936,14300782,,,2008-09-10 16:53:08 +0000,web,,"'An Amazing Quote'' - \Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....\""""",ham,,
905009386,905005066,3594701,,,2008-08-31 18:40:47 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING""",ham,,
899578844,,,,,2008-08-26 17:55:11 +0000,web,,No she didnt. I will search online and let you know.,ham,,
891289282,891286684,6453512,,,2008-08-18 17:49:44 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,But i haf enuff space got like 4 mb...,ham,,
886335164,886333831,14300782,,,2008-08-13 14:16:06 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,spam,,
885258348,885255119,607883,,,2008-08-12 14:45:19 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Haha okay... Today weekend leh... ,ham,,
884213156,884203249,824065,,,2008-08-11 15:14:40 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,spam,,
880028699,880016047,14457726,,,2008-08-07 03:49:48 +0000,web,,Then what about further plan?,ham,,
879325318,879307564,824065,,,2008-08-06 13:51:00 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,spam,,
879171251,878954834,1407251,,,2008-08-06 09:59:03 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Sitting ard nothing to do lor. U leh busy w work?,ham,,
877018273,,,,,2008-08-04 08:16:15 +0000,web,,Ugh just got outta class,ham,,
876182486,,,,,2008-08-03 05:50:12 +0000,"<a href=""http://www.tweenky.com"" rel=""nofollow"">Tweenky</a>",,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,ham,,
876123210,875951307,9754352,,,2008-08-03 03:53:47 +0000,web,,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,spam,,
875704140,,,,,2008-08-02 16:03:34 +0000,web,,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,spam,,
870186773,,,,,2008-07-28 02:48:34 +0000,web,,I think I‰Û÷m waiting for the same bus! Inform me when you get there  if you ever get there.,ham,,
867350936,867248313,824065,,,2008-07-24 18:23:03 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,ham,,
865812837,865527192,6453512,,,2008-07-23 04:15:43 +0000,web,,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,spam,,
862035121,,,,,2008-07-18 17:12:13 +0000,web,,Change windows logoff sound..,ham,,
859788835,859783234,652193,,,2008-07-16 07:35:52 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,ham,,
859264025,859238191,14146627,,,2008-07-15 18:44:05 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Oh  the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served,ham,,
857763659,857116707,824065,,,2008-07-14 05:55:41 +0000,web,,I will come to ur home now,ham,,
847814509,847668193,2685531,,,2008-07-01 17:51:51 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Two fundamentals of cool life: \Walk,ham,,
847405199,847119790,52893,,,2008-07-01 05:04:39 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Already one guy loving you:-.,ham,,
844860885,844853682,69893,,,2008-06-27 10:43:27 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in  how he always regretted not getting my number  etc.,ham,,
842642377,842611143,11911952,,,2008-06-24 18:01:26 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Im sorry bout last nite it wasnåÕt ur fault it was me  spouse it was pmt or sumthin! U 4give me? I think u shldxxxx,ham,,
841075100,841043788,1836791,,,2008-06-22 18:34:22 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Should i send you naughty pix? :),ham,,
840409401,,,,,2008-06-21 17:50:58 +0000,web,,Actually  my mobile is full of msg. And i m doing a work online  where i need to send them  &lt;#&gt;  sent msg i wil explain u later.,ham,,
785105799,785101123,824065,,,2008-04-08 14:58:25 +0000,web,,Mmmmm ... It was sooooo good to wake to your words this morning  my Love!! Mmmm fuck ... I love you too  my Lion ... *devouring kiss from across the sea*,ham,,
779255271,,,,,2008-03-29 17:45:49 +0000,web,,ÌÏ come lt 25 n pass to me lar,ham,,
